DEBUG:root:Loaded 10000 invoices from ../data/invoices.csv
DEBUG:root:Filtered 10000 invoices without POs
DEBUG:root:Loaded 7 purchase orders from ../data/pos.csv
DEBUG:root:Loaded 10000 invoices from ../data/invoices.csv
DEBUG:root:Loaded 7 purchase orders from ../data/pos.csv
DEBUG:root:No matching PO found for invoice 11/01/1978
DEBUG:root:No matching PO found for invoice 17/08/2015
DEBUG:root:No matching PO found for invoice 10/08/1982
DEBUG:root:No matching PO found for invoice 05/07/1976
DEBUG:root:No matching PO found for invoice 05/01/2009
DEBUG:root:No matching PO found for invoice 11/11/1989
DEBUG:root:No matching PO found for invoice 01/12/1983
DEBUG:root:No matching PO found for invoice 02/02/1990
DEBUG:root:No matching PO found for invoice 05/04/1997
DEBUG:root:No matching PO found for invoice 29/09/1997
DEBUG:root:No matching PO found for invoice 18/02/2021
DEBUG:root:No matching PO found for invoice 22/02/1990
DEBUG:root:No matching PO found for invoice 10/06/1972
DEBUG:root:No matching PO found for invoice 11/02/2010
DEBUG:root:No matching PO found for invoice 22/12/2016
DEBUG:root:No matching PO found for invoice 25/10/1984
DEBUG:root:No matching PO found for invoice 03/05/2004
DEBUG:root:No matching PO found for invoice 02/01/1993
DEBUG:root:No matching PO found for invoice 29/05/1995
DEBUG:root:No matching PO found for invoice 02/10/1983
DEBUG:root:No matching PO found for invoice 16/06/2013
DEBUG:root:No matching PO found for invoice 03/01/1982
DEBUG:root:No matching PO found for invoice 13/09/2021
DEBUG:root:No matching PO found for invoice 25/02/2006
DEBUG:root:No matching PO found for invoice 05/09/1986
DEBUG:root:No matching PO found for invoice 25/06/1993
DEBUG:root:No matching PO found for invoice 13/04/2013
DEBUG:root:No matching PO found for invoice 09/07/1978
DEBUG:root:No matching PO found for invoice 19/05/2002
DEBUG:root:No matching PO found for invoice 14/11/2017
DEBUG:root:No matching PO found for invoice 09/09/2006
DEBUG:root:No matching PO found for invoice 18/10/1984
DEBUG:root:No matching PO found for invoice 31/08/1997
DEBUG:root:No matching PO found for invoice 11/02/2003
DEBUG:root:No matching PO found for invoice 29/08/2003
DEBUG:root:No matching PO found for invoice 20/01/1980
DEBUG:root:No matching PO found for invoice 26/07/2011
DEBUG:root:No matching PO found for invoice 13/11/2018
DEBUG:root:No matching PO found for invoice 03/05/2015
DEBUG:root:No matching PO found for invoice 31/10/1994
DEBUG:root:No matching PO found for invoice 13/01/1986
DEBUG:root:No matching PO found for invoice 18/11/2019
DEBUG:root:No matching PO found for invoice 16/05/1988
DEBUG:root:No matching PO found for invoice 25/07/1995
DEBUG:root:No matching PO found for invoice 20/08/1984
DEBUG:root:No matching PO found for invoice 15/11/1983
DEBUG:root:No matching PO found for invoice 03/05/1993
DEBUG:root:No matching PO found for invoice 25/01/1998
DEBUG:root:No matching PO found for invoice 20/02/1997
DEBUG:root:No matching PO found for invoice 16/01/1973
DEBUG:root:No matching PO found for invoice 06/06/2013
DEBUG:root:No matching PO found for invoice 28/02/1997
DEBUG:root:No matching PO found for invoice 30/10/1977
DEBUG:root:No matching PO found for invoice 27/11/1986
DEBUG:root:No matching PO found for invoice 06/02/2020
DEBUG:root:No matching PO found for invoice 21/02/2011
DEBUG:root:No matching PO found for invoice 16/12/1987
DEBUG:root:No matching PO found for invoice 23/02/2020
DEBUG:root:No matching PO found for invoice 08/12/2014
DEBUG:root:No matching PO found for invoice 12/09/1982
DEBUG:root:No matching PO found for invoice 09/08/1996
DEBUG:root:No matching PO found for invoice 10/10/2011
DEBUG:root:No matching PO found for invoice 29/07/2021
DEBUG:root:No matching PO found for invoice 30/06/2013
DEBUG:root:No matching PO found for invoice 03/04/1998
DEBUG:root:No matching PO found for invoice 29/08/1993
DEBUG:root:No matching PO found for invoice 24/12/2008
DEBUG:root:No matching PO found for invoice 21/06/2009
DEBUG:root:No matching PO found for invoice 18/12/1989
DEBUG:root:No matching PO found for invoice 28/11/2009
DEBUG:root:No matching PO found for invoice 02/09/1975
DEBUG:root:No matching PO found for invoice 28/06/1991
DEBUG:root:No matching PO found for invoice 27/03/2011
DEBUG:root:No matching PO found for invoice 07/08/1986
DEBUG:root:No matching PO found for invoice 09/11/2011
DEBUG:root:No matching PO found for invoice 08/02/1986
DEBUG:root:No matching PO found for invoice 01/01/1994
DEBUG:root:No matching PO found for invoice 13/06/1983
DEBUG:root:No matching PO found for invoice 21/07/1991
DEBUG:root:No matching PO found for invoice 18/08/2000
DEBUG:root:No matching PO found for invoice 10/11/2000
DEBUG:root:No matching PO found for invoice 24/12/1979
DEBUG:root:No matching PO found for invoice 05/05/1998
DEBUG:root:No matching PO found for invoice 26/06/1996
DEBUG:root:No matching PO found for invoice 28/12/1976
DEBUG:root:No matching PO found for invoice 03/07/2003
DEBUG:root:No matching PO found for invoice 07/07/2017
DEBUG:root:No matching PO found for invoice 07/03/1988
DEBUG:root:No matching PO found for invoice 06/03/1997
DEBUG:root:No matching PO found for invoice 30/03/1993
DEBUG:root:No matching PO found for invoice 29/03/1985
DEBUG:root:No matching PO found for invoice 27/06/2005
DEBUG:root:No matching PO found for invoice 28/02/2021
DEBUG:root:No matching PO found for invoice 16/01/2008
DEBUG:root:No matching PO found for invoice 05/11/1975
DEBUG:root:No matching PO found for invoice 08/05/1982
DEBUG:root:No matching PO found for invoice 06/12/1972
DEBUG:root:No matching PO found for invoice 06/12/2011
DEBUG:root:No matching PO found for invoice 27/04/2012
DEBUG:root:No matching PO found for invoice 02/11/2002
DEBUG:root:No matching PO found for invoice 04/01/2022
DEBUG:root:No matching PO found for invoice 13/01/2011
DEBUG:root:No matching PO found for invoice 30/03/2018
DEBUG:root:No matching PO found for invoice 24/11/1974
DEBUG:root:No matching PO found for invoice 24/06/2003
DEBUG:root:No matching PO found for invoice 16/12/2003
DEBUG:root:No matching PO found for invoice 31/12/1971
DEBUG:root:No matching PO found for invoice 26/02/1998
DEBUG:root:No matching PO found for invoice 20/08/1989
DEBUG:root:No matching PO found for invoice 24/06/2004
DEBUG:root:No matching PO found for invoice 25/05/1976
DEBUG:root:No matching PO found for invoice 12/07/1999
DEBUG:root:No matching PO found for invoice 19/03/1986
DEBUG:root:No matching PO found for invoice 22/02/2004
DEBUG:root:No matching PO found for invoice 29/03/1982
DEBUG:root:No matching PO found for invoice 14/07/1984
DEBUG:root:No matching PO found for invoice 19/10/1975
DEBUG:root:No matching PO found for invoice 06/12/2018
DEBUG:root:No matching PO found for invoice 12/04/1996
DEBUG:root:No matching PO found for invoice 05/06/2021
DEBUG:root:No matching PO found for invoice 13/02/1984
DEBUG:root:No matching PO found for invoice 03/01/2010
DEBUG:root:No matching PO found for invoice 09/06/2011
DEBUG:root:No matching PO found for invoice 28/07/2005
DEBUG:root:No matching PO found for invoice 29/10/1998
DEBUG:root:No matching PO found for invoice 28/09/1991
DEBUG:root:No matching PO found for invoice 28/11/1974
DEBUG:root:No matching PO found for invoice 02/01/1995
DEBUG:root:No matching PO found for invoice 14/08/1993
DEBUG:root:No matching PO found for invoice 25/08/1970
DEBUG:root:No matching PO found for invoice 07/11/1973
DEBUG:root:No matching PO found for invoice 22/08/1988
DEBUG:root:No matching PO found for invoice 11/10/2011
DEBUG:root:No matching PO found for invoice 21/07/1970
DEBUG:root:No matching PO found for invoice 21/06/1983
DEBUG:root:No matching PO found for invoice 08/08/1988
DEBUG:root:No matching PO found for invoice 07/10/1997
DEBUG:root:No matching PO found for invoice 11/11/2006
DEBUG:root:No matching PO found for invoice 16/04/1990
DEBUG:root:No matching PO found for invoice 14/02/1993
DEBUG:root:No matching PO found for invoice 26/01/1970
DEBUG:root:No matching PO found for invoice 04/08/2012
DEBUG:root:No matching PO found for invoice 21/07/1972
DEBUG:root:No matching PO found for invoice 06/05/1989
DEBUG:root:No matching PO found for invoice 23/12/2012
DEBUG:root:No matching PO found for invoice 13/05/2017
DEBUG:root:No matching PO found for invoice 16/11/1971
DEBUG:root:No matching PO found for invoice 25/04/1971
DEBUG:root:No matching PO found for invoice 01/08/1970
DEBUG:root:No matching PO found for invoice 10/10/1977
DEBUG:root:No matching PO found for invoice 12/09/1988
DEBUG:root:No matching PO found for invoice 26/09/2015
DEBUG:root:No matching PO found for invoice 16/07/2010
DEBUG:root:No matching PO found for invoice 20/11/1975
DEBUG:root:No matching PO found for invoice 27/12/2001
DEBUG:root:No matching PO found for invoice 23/04/2009
DEBUG:root:No matching PO found for invoice 06/10/1980
DEBUG:root:No matching PO found for invoice 16/10/2001
DEBUG:root:No matching PO found for invoice 23/12/2019
DEBUG:root:No matching PO found for invoice 07/01/1999
DEBUG:root:No matching PO found for invoice 17/04/2008
DEBUG:root:No matching PO found for invoice 29/03/2011
DEBUG:root:No matching PO found for invoice 14/03/1988
DEBUG:root:No matching PO found for invoice 20/12/2007
DEBUG:root:No matching PO found for invoice 25/06/2012
DEBUG:root:No matching PO found for invoice 11/01/2008
DEBUG:root:No matching PO found for invoice 10/02/1977
DEBUG:root:No matching PO found for invoice 11/06/1996
DEBUG:root:No matching PO found for invoice 12/06/1977
DEBUG:root:No matching PO found for invoice 22/02/2018
DEBUG:root:No matching PO found for invoice 09/09/2009
DEBUG:root:No matching PO found for invoice 25/06/1970
DEBUG:root:No matching PO found for invoice 30/10/2001
DEBUG:root:No matching PO found for invoice 17/04/1985
DEBUG:root:No matching PO found for invoice 26/11/1970
DEBUG:root:No matching PO found for invoice 13/09/1987
DEBUG:root:No matching PO found for invoice 11/02/1985
DEBUG:root:No matching PO found for invoice 03/02/1988
DEBUG:root:No matching PO found for invoice 20/06/1981
DEBUG:root:No matching PO found for invoice 20/01/2005
DEBUG:root:No matching PO found for invoice 08/10/2020
DEBUG:root:No matching PO found for invoice 20/12/2005
DEBUG:root:No matching PO found for invoice 06/07/1985
DEBUG:root:No matching PO found for invoice 08/12/1993
DEBUG:root:No matching PO found for invoice 31/08/2011
DEBUG:root:No matching PO found for invoice 03/06/2019
DEBUG:root:No matching PO found for invoice 11/03/2015
DEBUG:root:No matching PO found for invoice 31/03/1971
DEBUG:root:No matching PO found for invoice 29/04/2007
DEBUG:root:No matching PO found for invoice 02/03/1974
DEBUG:root:No matching PO found for invoice 01/06/1992
DEBUG:root:No matching PO found for invoice 18/10/2020
DEBUG:root:No matching PO found for invoice 31/01/1980
DEBUG:root:No matching PO found for invoice 07/07/2001
DEBUG:root:No matching PO found for invoice 15/07/1984
DEBUG:root:No matching PO found for invoice 29/01/2003
DEBUG:root:No matching PO found for invoice 02/09/1998
DEBUG:root:No matching PO found for invoice 24/12/1976
DEBUG:root:No matching PO found for invoice 20/01/1989
DEBUG:root:No matching PO found for invoice 25/09/1982
DEBUG:root:No matching PO found for invoice 19/06/1980
DEBUG:root:No matching PO found for invoice 15/05/2001
DEBUG:root:No matching PO found for invoice 02/05/1983
DEBUG:root:No matching PO found for invoice 16/01/2021
DEBUG:root:No matching PO found for invoice 10/05/1998
DEBUG:root:No matching PO found for invoice 17/11/2015
DEBUG:root:No matching PO found for invoice 01/03/1997
DEBUG:root:No matching PO found for invoice 02/09/2009
DEBUG:root:No matching PO found for invoice 17/03/1975
DEBUG:root:No matching PO found for invoice 22/07/2006
DEBUG:root:No matching PO found for invoice 22/04/2009
DEBUG:root:No matching PO found for invoice 22/07/1982
DEBUG:root:No matching PO found for invoice 16/10/1999
DEBUG:root:No matching PO found for invoice 21/02/1983
DEBUG:root:No matching PO found for invoice 07/02/2004
DEBUG:root:No matching PO found for invoice 04/06/1995
DEBUG:root:No matching PO found for invoice 13/05/2020
DEBUG:root:No matching PO found for invoice 15/07/1970
DEBUG:root:No matching PO found for invoice 23/07/2008
DEBUG:root:No matching PO found for invoice 02/11/2021
DEBUG:root:No matching PO found for invoice 05/05/1978
DEBUG:root:No matching PO found for invoice 01/02/2000
DEBUG:root:No matching PO found for invoice 23/03/1992
DEBUG:root:No matching PO found for invoice 17/04/1981
DEBUG:root:No matching PO found for invoice 28/01/1981
DEBUG:root:No matching PO found for invoice 27/02/1983
DEBUG:root:No matching PO found for invoice 24/05/2011
DEBUG:root:No matching PO found for invoice 14/06/1988
DEBUG:root:No matching PO found for invoice 15/01/1982
DEBUG:root:No matching PO found for invoice 20/12/2013
DEBUG:root:No matching PO found for invoice 07/07/1998
DEBUG:root:No matching PO found for invoice 23/05/1977
DEBUG:root:No matching PO found for invoice 09/05/1976
DEBUG:root:No matching PO found for invoice 15/03/1996
DEBUG:root:No matching PO found for invoice 05/08/2011
DEBUG:root:No matching PO found for invoice 09/11/1991
DEBUG:root:No matching PO found for invoice 02/05/1993
DEBUG:root:No matching PO found for invoice 22/06/1988
DEBUG:root:No matching PO found for invoice 02/05/2013
DEBUG:root:No matching PO found for invoice 03/01/1999
DEBUG:root:No matching PO found for invoice 09/11/2008
DEBUG:root:No matching PO found for invoice 14/11/1973
DEBUG:root:No matching PO found for invoice 18/11/1993
DEBUG:root:No matching PO found for invoice 18/08/1981
DEBUG:root:No matching PO found for invoice 15/06/1981
DEBUG:root:No matching PO found for invoice 20/06/1988
DEBUG:root:No matching PO found for invoice 15/08/1971
DEBUG:root:No matching PO found for invoice 15/07/2018
DEBUG:root:No matching PO found for invoice 13/02/1987
DEBUG:root:No matching PO found for invoice 28/09/1990
DEBUG:root:No matching PO found for invoice 29/04/2021
DEBUG:root:No matching PO found for invoice 11/08/1998
DEBUG:root:No matching PO found for invoice 07/06/1987
DEBUG:root:No matching PO found for invoice 17/06/2011
DEBUG:root:No matching PO found for invoice 01/12/2011
DEBUG:root:No matching PO found for invoice 23/10/1984
DEBUG:root:No matching PO found for invoice 18/04/1995
DEBUG:root:No matching PO found for invoice 17/02/1972
DEBUG:root:No matching PO found for invoice 14/06/2001
DEBUG:root:No matching PO found for invoice 13/09/1989
DEBUG:root:No matching PO found for invoice 29/10/1975
DEBUG:root:No matching PO found for invoice 10/06/1994
DEBUG:root:No matching PO found for invoice 22/06/2015
DEBUG:root:No matching PO found for invoice 14/04/1982
DEBUG:root:No matching PO found for invoice 16/10/1978
DEBUG:root:No matching PO found for invoice 27/06/1988
DEBUG:root:No matching PO found for invoice 29/03/1970
DEBUG:root:No matching PO found for invoice 27/03/2012
DEBUG:root:No matching PO found for invoice 19/07/1982
DEBUG:root:No matching PO found for invoice 17/04/1986
DEBUG:root:No matching PO found for invoice 12/05/2004
DEBUG:root:No matching PO found for invoice 26/07/2000
DEBUG:root:No matching PO found for invoice 18/03/2018
DEBUG:root:No matching PO found for invoice 22/10/2015
DEBUG:root:No matching PO found for invoice 22/04/1991
DEBUG:root:No matching PO found for invoice 04/05/2002
DEBUG:root:No matching PO found for invoice 09/09/1975
DEBUG:root:No matching PO found for invoice 05/10/1995
DEBUG:root:No matching PO found for invoice 16/07/2010
DEBUG:root:No matching PO found for invoice 24/05/1982
DEBUG:root:No matching PO found for invoice 06/03/2009
DEBUG:root:No matching PO found for invoice 28/12/2013
DEBUG:root:No matching PO found for invoice 09/09/2000
DEBUG:root:No matching PO found for invoice 10/12/1992
DEBUG:root:No matching PO found for invoice 01/12/1990
DEBUG:root:No matching PO found for invoice 25/06/2012
DEBUG:root:No matching PO found for invoice 24/04/1987
DEBUG:root:No matching PO found for invoice 11/02/2008
DEBUG:root:No matching PO found for invoice 30/10/1976
DEBUG:root:No matching PO found for invoice 25/01/2005
DEBUG:root:No matching PO found for invoice 04/07/2018
